id,show_title,show_year,imdb_rating,reel_rating,prime,netflix,disney,hulu
2725,savage kingdom,2016,,15.0,False,False,False,True
2726,pocket.watch ryan toys review ultimate mishmash,2018,,15.0,False,False,False,True
2727,drag me,2020,,15.0,False,False,False,True
2728,fear box,2018,,15.0,False,False,False,True
2729,pocket.watch jilliantubehd ultimate mishmash,2018,,15.0,False,False,False,True
2730,trials of the wild,2018,,13.0,False,False,False,True
2731,andy explores,2019,,13.0,False,False,False,True
2732,rosaline,2016,,13.0,False,False,False,True
2733,finding the next,2016,,13.0,False,False,False,True
2734,truth and lies: watergate,2017,,13.0,False,False,False,True
2735,wildwoods,2017,,13.0,False,False,False,True
2736,transitioning,2017,,13.0,False,False,False,True
2737,wilderness vet,2016,,13.0,False,False,False,True
2738,a murder on orchard street,2017,,13.0,False,False,False,True
2739,esl: defining moments,2017,,13.0,False,False,False,True
2740,the big vote,2018,,13.0,False,False,False,True
2741,blissful thinking,2017,,13.0,False,False,False,True
2742,pocket.watch captainsparklez mishmash,2018,,13.0,False,False,False,True
2743,around the way,2019,,13.0,False,False,False,True
2744,bondi harvest,2018,,13.0,False,False,False,True
2745,health + happiness with mayo clinic,2018,,13.0,False,False,False,True
2746,on this day in black history month,2019,,13.0,False,False,False,True
2747,ayesha's home kitchen,2017,,13.0,False,False,False,True
2748,esl bootcamp: immortals,2017,,13.0,False,False,False,True
2749,legendary catch,2019,,13.0,False,False,False,True
2750,bbquest,2018,,13.0,False,False,False,True
2751,fantasy forecast,2016,,13.0,False,False,False,True
2752,the champion within,2017,,10.0,False,False,False,True
2753,24 hours with,2018,,10.0,False,False,False,True
2754,strait talk with matt &amp; lz,2016,,10.0,False,False,False,True
2755,technique critique,2016,,10.0,False,False,False,True
2756,derek does stuff with a friend,2016,,10.0,False,False,False,True
2757,caption contest,2017,,10.0,False,False,False,True
2758,heart of a champion,2016,,10.0,False,False,False,True
2759,revolt,2017,,10.0,False,False,False,True
2760,triumph,2016,,10.0,False,False,False,True
2761,twitter tech support,2017,,10.0,False,False,False,True
2762,abc news | features,2016,,10.0,False,False,False,True
2763,on stage,2017,,10.0,False,False,False,True
2764,the adventures of dr. buckeye bottoms,2017,,10.0,False,False,False,True
2765,time for bed with punam patel,2017,,10.0,False,False,False,True
2766,a woman's job,2017,,10.0,False,False,False,True
2767,get sweaty,2016,,10.0,False,False,False,True
2768,obsessed (wired),2017,,10.0,False,False,False,True
2769,esl: replay,2017,,,False,False,False,True
2770,newsy,2016,,,False,False,False,True
2771,esl: player vs player,2017,,,False,False,False,True
2772,stop breathe &amp; think kids: mindful games,2017,,,False,False,False,True
2773,bioterrorism: the truth,2016,,,False,False,False,True
2774,epic conversations,2016,,,False,False,False,True
2775,sophie la girafe,2017,,,False,False,False,True
2776,5 levels,2017,,,False,False,False,True
2777,abc news | garage geniuses,2016,,,False,False,False,True
2778,jeremiah bullfrog forks it,2017,,,False,False,False,True
2779,mujeres rompiendo el silencio,2017,,,False,False,False,True
2780,real estate with rosanna,2017,,,False,False,False,True
2781,lost in the supermarket,2016,,,False,False,False,True
2782,untamed with filipe deandrade,2017,,,False,False,False,True
2783,chief kim,2017,,,False,False,False,True
2784,secret talent theatre,2016,,,False,False,False,True
2785,the mandalorian,2019,8.8,94.0,False,False,True,False
2786,wandavision,2021,8.1,93.0,False,False,True,False
2787,the falcon and the winter soldier,2021,8.3,79.0,False,False,True,False
2788,one strange rock,2018,8.8,75.0,False,False,True,False
2789,ducktales,2017,8.3,74.0,False,False,True,False
2790,the owl house,2020,8.0,74.0,False,False,True,False
2791,disney gallery / star wars: the mandalorian,2020,8.5,71.0,False,False,True,False
2792,bluey,2018,9.7,70.0,False,False,True,False
2793,the imagineering story,2019,9.0,70.0,False,False,True,False
2794,marvel studios: legends,2021,6.4,68.0,False,False,True,False
2795,marvel studios: assembled,2021,8.2,67.0,False,False,True,False
2796,secrets of sulphur springs,2021,7.5,66.0,False,False,True,False
2797,high school musical: the musical: the series,2019,7.4,65.0,False,False,True,False
2798,the right stuff,2020,6.7,65.0,False,False,True,False
2799,amphibia,2019,7.9,65.0,False,False,True,False
2800,the world according to jeff goldblum,2019,7.8,65.0,False,False,True,False
2801,gordon ramsay: uncharted,2019,7.9,64.0,False,False,True,False
2802,i am luna,2016,6.7,64.0,False,False,True,False
2803,star wars resistance,2018,5.0,63.0,False,False,True,False
2804,marvel's inhumans,2017,5.0,61.0,False,False,True,False
2805,raven's home,2017,7.4,60.0,False,False,True,False
2806,cosmos: possible worlds,2020,9.2,59.0,False,False,True,False
2807,big hero 6 the series,2017,7.2,59.0,False,False,True,False
2808,andi mack,2017,7.3,59.0,False,False,True,False
2809,rapunzel's tangled adventure,2017,7.7,59.0,False,False,True,False
2810,pixar popcorn,2021,6.7,58.0,False,False,True,False
2811,encore!,2019,7.6,58.0,False,False,True,False
2812,milo murphy's law,2016,7.6,58.0,False,False,True,False
2813,diary of a future president,2020,5.9,57.0,False,False,True,False
2814,big city greens,2018,7.2,57.0,False,False,True,False
2815,marvel's spider-man,2017,6.1,56.0,False,False,True,False
2816,prop culture,2020,8.2,55.0,False,False,True,False
2817,muppets now,2020,6.0,55.0,False,False,True,False
2818,mech-x4,2016,6.2,54.0,False,False,True,False
2819,elena of avalor,2016,6.4,54.0,False,False,True,False
2820,puppy dog pals,2017,7.1,54.0,False,False,True,False
2821,lab rats: elite force,2016,6.5,54.0,False,False,True,False
2822,vampirina,2017,6.7,54.0,False,False,True,False
2823,into the unknown: making frozen ii,2020,8.5,53.0,False,False,True,False
2824,earth to ned,2020,6.7,53.0,False,False,True,False
2825,muppet babies,2018,7.1,53.0,False,False,True,False
2826,hostile planet,2019,8.3,53.0,False,False,True,False
2827,inside pixar,2020,7.3,53.0,False,False,True,False
2828,t.o.t.s.,2019,7.2,53.0,False,False,True,False
2829,stuck in the middle,2016,6.1,53.0,False,False,True,False
2830,europe from above,2019,8.1,52.0,False,False,True,False
2831,the wonderful world of mickey mouse,2020,7.9,52.0,False,False,True,False
2832,one day at disney,2019,7.4,51.0,False,False,True,False
2833,drain the oceans,2018,7.7,51.0,False,False,True,False
2834,the lion guard,2016,6.5,51.0,False,False,True,False
2835,marvel's 616,2020,6.4,50.0,False,False,True,False
2836,pixar in real life,2019,6.5,50.0,False,False,True,False
2837,lego star wars: the freemaker adventures,2016,7.5,50.0,False,False,True,False
2838,on pointe,2020,7.6,50.0,False,False,True,False
2839,marvel's hero project,2019,6.1,49.0,False,False,True,False
2840,mickey and the roadster racers,2017,6.2,49.0,False,False,True,False
2841,sydney to the max,2019,6.4,49.0,False,False,True,False
2842,marvel rising: initiation,2018,5.1,49.0,False,False,True,False
2843,heartland docs dvm,2020,8.9,48.0,False,False,True,False
2844,walt disney animation studios: short circuit experimental films,2020,7.6,48.0,False,False,True,False
2845,secrets of the zoo,2018,8.4,48.0,False,False,True,False
2846,coop &amp; cami ask the world,2018,5.9,48.0,False,False,True,False
2847,fancy nancy,2018,5.4,48.0,False,False,True,False
2848,magic of disney's animal kingdom,2020,8.2,48.0,False,False,True,False
2849,origins: the journey of humankind,2017,6.8,47.0,False,False,True,False
2850,the lodge,2016,6.1,47.0,False,False,True,False
2851,pick of the litter,2019,8.1,47.0,False,False,True,False
2852,zenimation,2020,7.4,47.0,False,False,True,False
2853,lost cities with albert lin,2019,7.9,47.0,False,False,True,False
2854,star wars: forces of destiny,2017,5.0,47.0,False,False,True,False
2855,bizaardvark,2016,3.6,47.0,False,False,True,False
2856,primal survivor,2016,8.2,47.0,False,False,True,False
2857,the greeks,2016,7.8,46.0,False,False,True,False
2858,legend of the three caballeros,2018,7.8,46.0,False,False,True,False
2859,marvel battleworld: mystery of the thanostones,2020,6.0,46.0,False,False,True,False
2860,year million,2017,7.4,46.0,False,False,True,False
2861,rogue trip,2020,7.2,46.0,False,False,True,False
2862,gabby duran and the unsittables,2019,5.5,46.0,False,False,True,False
2863,101 dalmatian street,2019,6.3,46.0,False,False,True,False
2864,marvel's future avengers,2017,5.7,45.0,False,False,True,False
2865,disney parks sunrise,2020,,45.0,False,False,True,False
2866,fast layne,2019,5.4,44.0,False,False,True,False
2867,continent 7: antarctica,2016,7.4,44.0,False,False,True,False
2868,shop class,2020,7.1,44.0,False,False,True,False
2869,india from above,2020,8.1,44.0,False,False,True,False
2870,critter fixers: country vets,2020,9.2,44.0,False,False,True,False
2871,marvel's ant-man,2017,6.7,43.0,False,False,True,False
2872,it's a dog's life with bill farmer,2020,8.2,43.0,False,False,True,False
2873,mickey go local,2019,5.8,43.0,False,False,True,False
2874,buried secrets of the bible with albert lin,2019,7.0,43.0,False,False,True,False
2875,lego star wars: all-stars,2018,6.6,43.0,False,False,True,False
2876,becoming,2020,6.9,42.0,False,False,True,False
2877,dog: impossible,2019,8.3,42.0,False,False,True,False
2878,secrets of the zoo: tampa,2020,8.6,42.0,False,False,True,False
2879,meet the chimps,2020,8.6,42.0,False,False,True,False
2880,be our chef,2020,6.2,41.0,False,False,True,False
2881,marvel super hero adventures,2017,6.3,41.0,False,False,True,False
2882,kingdom of the white wolf,2019,8.2,41.0,False,False,True,False
2883,marvel's rocket &amp; groot,2017,6.9,41.0,False,False,True,False
2884,weird but true!,2016,7.6,41.0,False,False,True,False
2885,animal er,2016,7.9,40.0,False,False,True,False
2886,just roll with it,2019,5.1,40.0,False,False,True,False
2887,kingdom of the mummies,2020,7.3,40.0,False,False,True,False
2888,lost treasures of the maya,2019,,40.0,False,False,True,False
2889,secrets of the zoo: down under,2020,,40.0,False,False,True,False
2890,tut's treasures: hidden secrets,2018,7.4,40.0,False,False,True,False
2891,ancient china from above,2020,7.3,40.0,False,False,True,False
2892,gathering storm,2020,,39.0,False,False,True,False
2893,the rocketeer,2019,6.3,39.0,False,False,True,False
2894,marvel funko shorts,2016,,39.0,False,False,True,False
2895,prairie dog manor,2019,8.3,38.0,False,False,True,False
2896,disney's fairy tale weddings,2017,6.8,38.0,False,False,True,False
2897,wild cats of india,2020,7.4,37.0,False,False,True,False
2898,disney junior music nursery rhymes,2017,6.0,37.0,False,False,True,False
2899,disney fam jam,2020,5.0,36.0,False,False,True,False
2900,lego frozen northern lights,2016,5.7,36.0,False,False,True,False
2901,lego star wars: the resistance rises,2016,6.0,36.0,False,False,True,False
2902,the big fib,2020,5.2,36.0,False,False,True,False
2903,out there with jack randall,2019,7.1,36.0,False,False,True,False
2904,bug juice: my adventures at camp,2018,7.2,36.0,False,False,True,False
2905,x-ray earth,2020,7.2,35.0,False,False,True,False
2906,alaska's grizzly gauntlet,2018,6.9,35.0,False,False,True,False
2907,marvel video comics,2016,7.0,35.0,False,False,True,False
2908,billy dilley's super-duper subterranean summer,2017,4.4,35.0,False,False,True,False
2909,japan: between earth &amp; sky,2018,7.9,35.0,False,False,True,False
2910,wild chile,2018,7.8,34.0,False,False,True,False
2911,rocky mountain animal rescue,2018,7.9,34.0,False,False,True,False
2912,supercar megabuild,2016,4.0,33.0,False,False,True,False
2913,chip 'n dale's nutty tales,2017,6.8,32.0,False,False,True,False
2914,vampirina: ghoul girls rock!,2018,7.7,32.0,False,False,True,False
2915,united states of animals,2016,6.3,32.0,False,False,True,False
2916,disney family sundays,2019,5.6,32.0,False,False,True,False
2917,howie mandel's animals doing things,2018,3.2,30.0,False,False,True,False
2918,jungle animal rescue,2020,3.8,28.0,False,False,True,False
2919,spaced out,2019,,27.0,False,False,True,False
2920,lost treasures of egypt,2019,,26.0,False,False,True,False
2921,roll it back,2019,,24.0,False,False,True,False
2922,party animals,2016,,21.0,False,False,True,False
2923,mexico untamed,2018,,21.0,False,False,True,False
2924,best job ever,2018,,20.0,False,False,True,False
2925,paradise islands,2017,,19.0,False,False,True,False
2926,awesome animals,2020,,18.0,False,False,True,False
2927,wild centeral america,2020,,18.0,False,False,True,False
2928,animal showdown,2018,,17.0,False,False,True,False
2929,wild russia,2018,,17.0,False,False,True,False
2930,destination: world,2018,,16.0,False,False,True,False
2931,alaska animal rescue,2020,,15.0,False,False,True,False
2932,fearless adventures with jack randall,2018,,15.0,False,False,True,False
2933,love &amp; vets,2017,,13.0,False,False,True,False
2934,what sam sees,2018,,13.0,False,False,True,False
2935,nature boom time,2016,,10.0,False,False,True,False
2936,wild nordic,2019,,10.0,False,False,True,False
